,category,dev,dev_category,dev_loc,explain,org,purpose,regis_day,service,service_category,service_start,title
1381,"모바일앱 ( 안드로이드 , iOS )",네오비엔에스,,서울특별시,"['전국 병‧의원 정보를 조회하기 위한 서비스로서 주소별, 기관별로 조회할 수 있다', '중기예보정보는 기상전망, 육상예보, 기온, 해상예보 정보를 조회하는 서비스입니다.', '실황, 초단기예보,동네예보 정보를 조회하는 서비스입니다.\n\n2015년 12월 9일부터 (신)동네예보정보조회서비스 를 제공하고 있으며 (구)동네예보정보조회서비스는 2016년 3월 8일 폐기될 예정이라 신규 신청을 받지 않습니다.', '미세먼지 및 오존 등의 측정소별/시도별 실시간 대기오염 측정정보와 통합대기환경지수가 나쁨 이상 측정소 내역, 대기질(미세먼지/오존) 예보 통보 내역 등을 제공하는 대기오염정보 조회 서비스', 'TM 좌표기반으로 가까운 측정소 정보를 제공하고, 측정소 상세정보 및 읍면동 이름으로 TM 기준좌표 내역을 제공하는 측정소정보 조회 서비스']","['국립중앙의료원', '기상청', '기상청', '한국환경공단', '한국환경공단']","- 우리 아이와 같은 연령대의 아이들과 발육상태를 비교할 수 있습니다.
- 주기적인 성장 기록 입력으로 우리 아이의 성장 그래프를 만들어 자녀에게 자신의 성장 과정을 남겨줄 수 있습니다.
- 자녀의 예방접종 시기를 알 수 있고 접종일정을 기록할 수 있습니다.",2014-06-19,"['전국 병‧의원 찾기 서비스', '중기예보정보조회서비스', '(구)동네예보정보조회서비스', '대기오염정보 조회 서비스', '측정소정보 조회 서비스']",분류 : 보건의료,2014-06-19,아이체크
1382,모바일앱 ( 안드로이드 ),이태권,,서울특별시,['경찰청 홈페이지를 통해 분실한 핸드폰 정보를 조회 할 수 있다.'],['경찰청'],"1. 경찰청에서 제공하는 API를 활용하여 경찰청에서 보관중인 분실된 스마트폰 조회

2. 구글맵을 이용하여 휴대폰 위치 검색

3. 간단한 회원가입을 통하여 휴대폰을 분실하였을 때 타인의 폰으로 분실한 휴대폰 위치 실시간 제공
(단, 푸쉬서버 가동중일 경우)",2014-06-16,['핸드폰 찾기 정보 조회 서비스'],분류 : 재난안전,2014-06-16,분실 스마트폰 찾기
1383,모바일앱 ( 안드로이드 ),(주)SK텔레콤,,서울특별시,"['실황, 초단기예보,동네예보 정보를 조회하는 서비스입니다.\n\n2015년 12월 9일부터 (신)동네예보정보조회서비스 를 제공하고 있으며 (구)동네예보정보조회서비스는 2016년 3월 8일 폐기될 예정이라 신규 신청을 받지 않습니다.']",['기상청'],"1. 콜 리마인더에서 통화 기록을 관리하세요.
전화를 하거나 받을 때, 콜스토리의 정보를 바탕으로 어떤 사람인지, 주로 어떤 대화를 했었는지, 스팸 연락처인지를 콜 리마인더를 통해 알 수 있습니다. 또한 콜 메모 또는 콜 키워드를 편하게 등록, 편집할 수 있습니다. 콜 키워드 추출은 통화중 앱에서 미리 지정된 키워드 단어만 추출합니다.
2. Dashboard에서 나의 모든 통화기록을 파악할 수 있습니다.
누구와 얼마나 통화했는지, 주된 주제가 무엇이었는지 쉽게 알 수 있으며, 기간별 또는 수, 발신정보를 확인할 수 있습니다.
3. 모든 통화기록은 콜스토리에서 확인하세요.
통화할 때 발생되는 정보는 자동으로 저장되고, 저장된 정보는 쉽고, 편리하게 관리할 수 있습니다. 누구와 언제 어디서 몇 분 동안, 몇 건을 통화했는지 쉽게 알 수 있습니다.
4. 내가 누구와 어디서 통화했는지 위치정보를 알 수 있습니다.
내가 누구와, 어디서 통화했는지 위치 정보를 콜 맵에서 확인할 수 있습니다.",2014-06-16,['(구)동네예보정보조회서비스'],분류 : 산업고용,2014-06-16,콜스토리
1384,웹사이트 ( ),곽문기,,경기도,"['코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 국문으로 제공한다.']",['한국관광공사'],"1. 관광정보 검색
2. RSS 뉴스
3. 내 위치 검색",2014-06-13,['국문 관광정보 서비스'],분류 : 문화관광,2014-06-13,HY Woman Tour
1385,웹사이트 ( ),이엘피,,서울특별시,"['미세먼지 및 오존 등의 측정소별/시도별 실시간 대기오염 측정정보와 통합대기환경지수가 나쁨 이상 측정소 내역, 대기질(미세먼지/오존) 예보 통보 내역 등을 제공하는 대기오염정보 조회 서비스']",['한국환경공단'],"1. 캠핑장 현재날씨
현재 날씨/기온, 바람/강수 등 캠핑에 직결되는 날씨정보를 제공합니다.
특히, 이엘피 자동기상관측장비가 설치된 캠핑장은 10분 단위로 업데이트되어 더욱 정확한 날씨정보를 실시간으로 확인할 수 있습니다.
2. 캠핑장 날씨예보
캠핑장의 시간대별/주간별 예보를 참고하여 더욱 안전하고 확실한 캠핑계획을 세울 수 있습니다.
3. 캠핑장 정보
지역별로 분류된 전국 약 500개 지점의 캠핑장의 정보를 확인할 수 있습니다.
날씨뿐만 아니라 캠핑장 위치, 연락처, 이용요금 및 각 시설에 대한 정보를 제공합니다.
4. 캠핑지수
바람/자외선/식중독/열 지수를 숫자 및 색상으로 시각화한 캠핑지수를 활용하여 최상의 컨디션으로 캠핑을 즐길 수 있습니다.
5. 일출/일몰 시간
캠핑에 필수요소인 일출/일몰 시간을 제공하여 더욱 활동성 있는 캠핑이 가능하도록 합니다.
6. 기상특보/재해 정보 제공
시시각각 발령되는 기상특보를 실시간으로 신속하게 업데이트하여 안전한 캠핑이 이루어질 수 있도록 합니다. 또한 최근 관심이 높아진 미세먼지/황사 정보를 한 눈에 확인하여 야외활동의 위험성을 판단할 수 있습니다.
7. 캠핑SNS
캠퍼들이 자유롭게 이야기할 수 있는 공간입니다.
캠핑장의 현재 날씨, 캠핑정보, 추천 캠핑장 등을 포함한 여러 정보를 서로 공유할 수 있습니다. 특히, 날씨와 관련한 재미있는 에피소드 등을 공유하세요.",2014-06-09,['대기오염정보 조회 서비스'],분류 : 환경기상,2014-06-09,웨더큐 캠핑날씨
1386,모바일앱 ( 안드로이드 ),이남호,,서울특별시,"['코드조회 및 관광정보의 통합/상세 검색 및 위치기반,지역기반 등 국내 관광에 대한 전반적인 정보를 국문으로 제공한다.']",['한국관광공사'],"1. 열차료 구매/판매
2. 구입표 확인
3. 서울 / 부산 여행 코스 정보 제공
- 맛집, 관광지, 숙박, 지역 행사 안내",2014-06-04,['국문 관광정보 서비스'],분류 : 교통물류,2014-06-04,티카
1387,모바일앱 ( 안드로이드 ),류원모,,,"['미세먼지 및 오존 등의 측정소별/시도별 실시간 대기오염 측정정보와 통합대기환경지수가 나쁨 이상 측정소 내역, 대기질(미세먼지/오존) 예보 통보 내역 등을 제공하는 대기오염정보 조회 서비스']",['한국환경공단'],현재 위치를 기준으로 가까운 측정소를 파악하여 미세먼지 정보 조회 서비스를 제공합니다.,2014-06-03,['대기오염정보 조회 서비스'],분류 : 환경기상,,미세먼지 정보 조회
1388,모바일앱 ( 안드로이드 ),신현호,,,[''],['기타'],"1. 황사가 먼지를 실행시키시면 현재 위치에서 가까운 동으로 검색됩니다.
2. 미세먼지 수치에 따른 색상으로 쉽게 미세먼지 등급을 알 수 있습니다.
3. 황사가 먼지를 홈에 위젯을 설치할 수 있으며 위젯을 클릭 시 황사가 먼지 애플리케이션으로 이동합니다.
4. 알림 설정 하시면 미세먼지 농도가 높을 시 알림이 울리게 설정할 수 있습니다.
5. 다른 곳의 미세먼지 농도도 검색이 가능하며 북마크 지정하여 편하게 북마크 목록을 볼 수 있습니다.
6. 미세먼지 정보 공유로 카카오톡, 트위터, 페이스북 등 가족이나 친구들에게 공유할 수 있습니다.

※ 에어코리아와 공공 데이터의 자료를 사용하였습니다.",2014-05-30,"['오존황사 발생정보조회 서비스, 측정소정보 조회 서비스']",분류 : 환경기상,,황사가먼지
1389,"모바일앱 ( 안드로이드 , iOS )",(주)대디컴퍼니,,,"['실황, 초단기예보,동네예보 정보를 조회하는 서비스입니다.\n\n2015년 12월 9일부터 (신)동네예보정보조회서비스 를 제공하고 있으며 (구)동네예보정보조회서비스는 2016년 3월 8일 폐기될 예정이라 신규 신청을 받지 않습니다.']",['기상청'],"- 날씨 사진 촬영 및 저장
- 페이스북, 트위터 등의 SNS로 데이터 공유 기능.
- 지도기반으로 전세계 어디나 손쉬운 지역 설정
- 최대 6일 일기 예보
- 현재온도, 오늘의 최고&최저 온도, 강수확률, 풍속, 풍향
- 화씨 or 섭씨 , mph or m/s 선택 지원
- 날짜 및 시간 표시",2014-05-30,['(구)동네예보정보조회서비스'],분류 : 환경기상,,Take Weather (날씨 & 사진)
1390,웹사이트 ( ),전재식,,서울특별시,"['미세먼지 및 오존 등의 측정소별/시도별 실시간 대기오염 측정정보와 통합대기환경지수가 나쁨 이상 측정소 내역, 대기질(미세먼지/오존) 예보 통보 내역 등을 제공하는 대기오염정보 조회 서비스', 'TM 좌표기반으로 가까운 측정소 정보를 제공하고, 측정소 상세정보 및 읍면동 이름으로 TM 기준좌표 내역을 제공하는 측정소정보 조회 서비스', '미세먼지 및 오존 등의 측정소별/시도별 실시간 대기오염 측정정보와 통합대기환경지수가 나쁨 이상 측정소 내역, 대기질(미세먼지/오존) 예보 통보 내역 등을 제공하는 대기오염정보 조회 서비스']","['한국환경공단', '한국환경공단', '한국환경공단']","1. 날씨정보 : 현재날씨, 동네예보 주간예보
2. HD지도 : 지도기반 날씨정보, 과거/미래 24시간 날씨영상(기온, 강수량) 재생, 미세먼지 정보(추가)
3. About Us : 웨더플래닛 사업 및 서비스 소개
4. Mobile : 웨더플래닛의 모바일앱 웨더퐁 소개
5. API : 웨더플래닛 날씨 API 소개
6. Partners : 웨더플래닛 파트너 및 협력사업 소개",2014-05-30,"['대기오염정보 조회 서비스', '측정소정보 조회 서비스', '대기오염정보 조회 서비스']",분류 : 환경기상,2014-05-30,웨더플래닛 날씨
1391,웹사이트 ( ),지창해,,서울특별시,"['실황, 초단기예보,동네예보 정보를 조회하는 서비스입니다.\n\n2015년 12월 9일부터 (신)동네예보정보조회서비스 를 제공하고 있으며 (구)동네예보정보조회서비스는 2016년 3월 8일 폐기될 예정이라 신규 신청을 받지 않습니다.']",['기상청'],"주요 카테고리

1. 포털 : 네이버, 다음, 구글 네이트, 네이버뉴스, 다음뉴스
2. 뉴스 : 조선일보, 중앙일보, 동아일보, 경향신문, 한겨레, 지디넷
3. 스포츠 : 스포츠서울, 스포츠조선, 일간스포츠, 굿데이스포츠, OSEN, 스포츠경향
4. 경제 : 매일경제, 한국경제, 머니투데이, 아시아경제, 해럴드경제, 이투데이
5. 커뮤니티 : 뽐뿌, 오늘의유머, 네이트판, 페이스북, 트위터, SLR클럽
6. 여성 : 쭉빵카페, 뉴빵카페, 82cook, 미즈넷, 이지데이, 여성시대
7. 쇼핑1 : 옥셥, G마켓, 11번가, CJmall, GS SHOP, 인터파크
8. 쇼핑2 : 위메프, 쿠팡, 티켓몬스터, 신세계그룹SSG, 현대mall, 롯데닷컴
9. 쇼핑3 : 다나와, 중고나라, 에누리, 하이마트, 예스24, 교보문고
10. 생활 : 날씨, 다음지도, 네이버지도, 네이버사전, 유투브, 구글번역
11. 은행 : 국민은행, 신한은행, 우리은행, 농협, 하나은행, 기업은행
12. 공공기관 : 민원24, 부동산실거래가, 인터넷등기소, 대한민구정부, 알리오, 청와대",2014-05-28,['(구)동네예보정보조회서비스'],분류 : 환경기상,2014-05-28,아이클릭링크 (iClickLink)
1392,모바일앱 ( 안드로이드 ),송정현,,서울특별시,"['실시간 버스위치 정보 제공', '노선에 대한 정보 제공', '정류소에 대한 정보 제공', '특정 정류소에 대한 버스 도착예정 정보 제공']","['서울특별시', '서울특별시', '서울특별시', '서울특별시']","해당 open api인 서울버스 기능에 대해 설명드립니다.
1. 버스
- 전체 노선 목록 다운로드 및 확인
- 다운로드 목록 이용한 검색
- 관심정보 등록 / 내 버스등록
2. 정류소
- 주변 정류소 검색
- 키워드(명칭,코드) 검색
- 관심정보 등록 / 내 버스등록
3. 버스 운행도
- 실시간 버스 운행 현황
- 버스 움직임 애니메이션
4. 정류소 도착 정보
- 실시간 버스 도착 현황
- 초 단위 갱신
5. 내버스
- 정류소 도착정보 가운데 관심 정보만을 보여줌
- 다수의 정류소 등록시, 거리 순으로 바로가기",2014-05-23,"['버스위치정보조회 서비스', '노선정보조회 서비스', '정류소정보조회 서비스', '버스도착정보조회 서비스']",분류 : 교통물류,2014-05-23,버스와!
1393,웹사이트 ( ),(주)윌시스템,,서울특별시,"['실황, 초단기예보,동네예보 정보를 조회하는 서비스입니다.\n\n2015년 12월 9일부터 (신)동네예보정보조회서비스 를 제공하고 있으며 (구)동네예보정보조회서비스는 2016년 3월 8일 폐기될 예정이라 신규 신청을 받지 않습니다.']",['기상청'],"1. 윈도우XP지원종료
2. 윈도우업그레이드
3. PC업그레이드패키지
4. 소프트웨어패키지
5. (주)윌시스템업무",2014-05-23,['(구)동네예보정보조회서비스'],분류 : 과학기술,2014-05-23,윌시스템
1394,모바일앱 ( iOS ),변일황,,서울특별시,"['해당 노선의 운행차량에 대한 현재 위치(정류소)와 막차, 저상버스 여부 등에 대한 실시간 운행정보를 제공한다.', '정류소와 노선번호을 기준으로 첫번째/두번째 도착예정 버스의 위치정보와 도착예정시간, 빈자리, 저상버스 정보를 제공하는 버스도착정보조회 서비스']","['경기도', '경기도']","▷ 무료 위젯 기능
- 자주 사용하는 정류장/버스을 홈 화면에 위젯으로
- 바쁜 출퇴근 시간 바로바로 확인가능.
▷ 경로 검색 기능
- 버스 네비게이션 기능으로 최적의 경로들을 소요시간,거리, 걷는 거리등과 함께 제공.
- 도착지까지 경로를 제공함으로서 목적지 동선을 미리파악.
▷ 심미적 안정감을 주는 디자인!!!
- 사용자의 취향에 맞춰 사용할 수 있는 즐겨찾기 색상카드 도입!
▷ 사용자 입장에서 고려한 UI
- 사용자가 더 편하게 검색하고 원하는 정보를 얻을 수 있게 만든 UI
- 주변검색 할 때, 단순히 주변 정류장만을 보여주는것이 아니라 주변에 자신이 원하는 버스가 있나도 검색가능

▶ 버스 도착 정보는 기본 제공
- 해당 정류소에 몇 분 뒤에 도착하는지 확인가능.
- 해당 버스가 어디쯤 와있는지 한눈에.
- 실시간 도착정보 제공으로 바로바로 확인가능

▶ 버스 알람 기능 제공
- 자신이 탈 버스를 원하는 도착시간 전에 (1분전, 3분전, 5분전, 10분전 등)에 맞춰 알람설정
- 첫번째 버스, 두번째 버스등 원하는 버스에대해 설정 가능

▶ 사용자 편의 기능
▷ 최근 검색한 버스/정류장 바로 검색 가능
▷ 자주 타는 버스 및 자주 가는 정류장 즐겨찾기 기능
▷ 더욱 편한 해당 정류장에 특정 버스 즐겨찾기 기능까지",2014-05-22,"['버스 위치 정보 조회 서비스', '버스 도착 정보 조회 서비스']",분류 : 교통물류,2014-05-22,전국 스마트 버스
